7.400000;1.833350
7.500000;1.645154
7.600000;1.639584
7.700000;1.215804
7.800000;-0.543475
7.900000;0.837008
8.000000;0.270185
8.100000;-0.097513
8.200000;1.006442
8.300000;-0.682322
8.400000;0.046793
8.500000;-0.455339
8.600000;0.327268
8.700000;0.437863
8.800000;0.122448
8.900000;0.344877
9.000000;-0.682225
9.100000;-0.995665
9.200000;-0.291120
9.300000;0.872301
9.400000;1.283703
9.500000;1.092469
9.600000;0.091839
9.700000;1.064028
9.800000;1.289224
9.900000;-0.196875
10.000000;-1.228658
10.100000;0.116055
10.200000;-0.365821
10.300000;0.259609
10.400000;-0.608076
10.500000;-1.060599
10.600000;0.449653
10.700000;-1.448458
10.800000;-0.203069
10.900000;0.396127
11.000000;0.926492
11.100000;-0.950130
11.200000;-0.633899
11.300000;0.075513
11.400000;0.469663
11.500000;0.540872
11.600000;-0.222906
11.700000;-0.677584
11.800000;0.705990
11.900000;-0.243104
12.000000;-0.330637
12.100000;-0.212171
12.200000;-1.636453
12.300000;-1.282284
12.400000;-0.617319
12.500000;-0.664072
12.600000;-0.011872
12.700000;-0.961255
12.800000;-2.007164
12.900000;-0.087603
13.000000;-1.534529
13.100000;-1.388992
13.200000;-1.726541
13.300000;-2.044424
13.400000;-0.022465
13.500000;-1.587358
13.600000;-1.824356
13.700000;-2.484998
13.800000;-0.863079
13.900000;-2.127180
14.000000;-1.464048
14.100000;-2.368860
14.200000;-2.384402
14.300000;-0.223598
14.400000;-1.601385
14.500000;-0.674363
14.600000;-1.187562
14.700000;-1.028778
14.800000;-2.630848
14.900000;-2.446818
15.000000;-1.011393
15.100000;-1.480190
15.200000;-0.595627
15.300000;-2.725952
15.400000;-1.559314
15.500000;-0.976501
15.600000;-2.412383
15.700000;-1.979323
15.800000;-1.921503
15.900000;-2.160773
16.000000;-2.061666
16.100000;-2.847848
16.200000;-1.172133
16.300000;-2.392021
16.400000;-2.438495
16.500000;-3.382837
16.600000;-1.011795
16.700000;-1.681278
16.800000;-1.144852
16.900000;-1.920893
17.000000;-2.759472
17.100000;-3.557222
17.200000;-1.736947
17.300000;-2.303830
17.400000;-3.376320
17.500000;-1.909001
17.600000;-3.214887
17.700000;-2.105195
17.800000;-1.325213
17.900000;-3.330272
18.000000;-1.860941
18.100000;-2.473274
18.200000;-2.135421
18.300000;-2.058602
18.400000;-1.494906
18.500000;-3.742417
18.600000;-1.950993
18.700000;-2.468220
18.800000;-3.421127
18.900000;-3.500283
19.000000;-3.094319
19.100000;-4.031741
19.200000;-3.391524
19.300000;-3.528077
19.400000;-3.173050
19.500000;-1.717854
19.600000;-3.802556
19.700000;-3.154124
19.800000;-4.098960
19.900000;-3.937071
20.000000;-1.881314
20.100000;-2.678074
20.200000;-3.971552
20.300000;-1.986512
20.400000;-2.597051
20.500000;-3.033816
20.600000;-3.707076
20.700000;-2.077311
20.800000;-3.459189
20.900000;-1.963655
21.000000;-3.365390
21.100000;-3.454594
21.200000;-2.431468
21.300000;-3.274524
21.400000;-3.942441
21.500000;-3.240116
21.600000;-2.504152
21.700000;-4.039051
21.800000;-2.555390
21.900000;-2.441471
22.000000;-2.622301
22.100000;-2.489982
22.200000;-2.450288
22.300000;-4.479460
22.400000;-4.467887
22.500000;-3.835994
22.600000;-3.308921
22.700000;-2.386519
22.800000;-3.237125
22.900000;-2.900161
23.000000;-2.521850
23.100000;-3.324255
23.200000;-4.641659
23.300000;-4.349329
23.400000;-3.428867
23.500000;-2.657003
23.600000;-2.693324
23.700000;-4.343390
23.800000;-3.806005
23.900000;-4.100921
24.000000;-2.806991
24.100000;-3.487957
24.200000;-2.499930
24.300000;-3.644518
24.400000;-2.574577
24.500000;-4.022161
24.600000;-3.475976
24.700000;-4.606628
24.800000;-3.425580
24.900000;-3.615305
25.000000;-4.455232
25.100000;-3.561706
25.200000;-4.095581
25.300000;-2.581829
25.400000;-3.169078
25.500000;-4.519928
25.600000;-2.373939
25.700000;-3.753560
25.800000;-2.856185
25.900000;-3.300983
26.000000;-3.395471
26.100000;-3.471431
26.200000;-3.367462
26.300000;-3.485497
26.400000;-2.178212
26.500000;-3.975880
26.600000;-4.328606
26.700000;-3.866977
26.800000;-2.590402
26.900000;-2.285843
27.000000;-2.637828
27.100000;-2.959701
27.200000;-3.454647
27.300000;-4.060795
27.400000;-1.948028
27.500000;-3.644406
27.600000;-3.465776
27.700000;-3.738482
27.800000;-2.898089
27.900000;-1.853715
-8.000000;-3.677881
-7.900000;-5.520207
-7.800000;-2.311282
-7.700000;-2.265420
-7.600000;-2.092394
-7.500000;-1.737259
-7.400000;-3.858739
-7.300000;-0.752683
-7.200000;-4.522383
-7.100000;-1.084954
-7.000000;-2.661819
-6.900000;-3.649946
-6.800000;-1.050251
-6.700000;-0.724735
-6.600000;-0.902607
-6.500000;-2.758551
-6.400000;-2.169255
-6.300000;-1.391086
-6.200000;-1.753223
-6.100000;-0.336328
-6.000000;-0.306318
-5.900000;-1.210760
-5.800000;-1.919541
-5.700000;-3.196935
-5.600000;-3.241051
-5.500000;-0.876173
-5.400000;-3.032288
-5.300000;-3.501456
-5.200000;-2.436241
-5.100000;-0.702696
-5.000000;-3.232853
-4.900000;-2.435304
-4.800000;-0.271662
-4.700000;-0.638650
-4.600000;-0.102678
-4.500000;-0.527488
-4.400000;-1.599620
-4.300000;-0.885853
-4.200000;1.663340
-4.100000;-1.983401
-4.000000;-2.517193
-3.900000;-1.027663
-3.800000;0.137414
-3.700000;0.733675
-3.600000;2.023288
-3.500000;0.149515
-3.400000;1.139849
-3.300000;-2.276920
-3.200000;0.167436
-3.100000;-1.583795
-3.000000;1.065319
-2.900000;2.155965
-2.800000;1.451011
-2.700000;1.327198
-2.600000;-0.152274
-2.500000;0.545768
-2.400000;1.729918
-2.300000;0.763087
-2.200000;-0.144583
-2.100000;0.988536
-2.000000;-0.679788
-1.900000;-0.656231
-1.800000;0.756924
-1.700000;-1.132446
-1.600000;-0.856238
-1.500000;1.532593
-1.400000;-1.004137
-1.300000;0.352713
-1.200000;3.048681
-1.100000;0.460820
-1.000000;1.062044
-0.900000;1.610980
-0.800000;2.197022
-0.700000;2.062951
-0.600000;-0.155706
-0.500000;-0.019755
-0.400000;-0.114257
-0.300000;0.224443
-0.200000;2.198927
-0.100000;2.044804
-0.000000;-0.409689
0.100000;1.504271
0.200000;0.666238
0.300000;0.586619
0.400000;0.593811
0.500000;-0.394293
0.600000;1.815825
0.700000;3.372495
0.800000;1.887832
0.900000;0.529670
1.000000;-1.200006
1.100000;-1.126816
1.200000;1.704838
1.300000;2.455879
1.400000;-0.857075
1.500000;0.496424
1.600000;-0.134806
1.700000;3.058032
1.800000;2.591728
1.900000;-0.648172
2.000000;0.695427
2.100000;2.770146
2.200000;3.203951
2.300000;-0.048529
2.400000;-0.402246
2.500000;3.482124
2.600000;2.344529
2.700000;3.185976
2.800000;2.824345
2.900000;0.253578
3.000000;0.913616
3.100000;2.801834
3.200000;-0.766770
3.300000;0.895844
3.400000;-0.474820
3.500000;2.641628
3.600000;2.776181
3.700000;2.283091
3.800000;1.704654
3.900000;1.294757
4.000000;-0.807646
4.100000;1.414339
4.200000;2.672404
4.300000;1.342224
4.400000;2.254914
4.500000;0.359156
4.600000;2.928201
4.700000;2.864950
4.800000;-0.458713
4.900000;-0.319263
5.000000;0.450309
5.100000;0.121055
5.200000;1.071132
5.300000;1.540996
5.400000;-0.128739
5.500000;0.283440
5.600000;1.879574
5.700000;-0.946743
5.800000;0.290811
5.900000;-0.135010
6.000000;1.266649
6.100000;-0.240956
6.200000;2.235010
6.300000;-0.055395
6.400000;0.687372
6.500000;1.566439
6.600000;1.468764
6.700000;1.943254
6.800000;2.620278
6.900000;-1.301618
7.000000;0.917696
7.100000;0.685140
7.200000;3.075700
7.300000;0.760244
7.400000;3.053558
7.500000;2.415027
7.600000;2.678510
7.700000;2.346938
7.800000;2.945873
7.900000;-0.871285
8.000000;1.883478
8.100000;2.070772
8.200000;-0.419065
8.300000;1.409584
8.400000;1.254835
8.500000;0.902170
8.600000;-0.802273
8.700000;2.750054
8.800000;1.065078
8.900000;0.676357
9.000000;0.088758
9.100000;2.272763
9.200000;0.941473
9.300000;0.130002
9.400000;-0.437756
9.500000;-0.547795
9.600000;1.512169
9.700000;1.492782
9.800000;1.760515
9.900000;0.273475
10.000000;1.177260
10.100000;-0.530246
10.200000;-2.222038
10.300000;1.650748
10.400000;0.653578
10.500000;-0.788641
10.600000;-0.579737
10.700000;0.264033
10.800000;-0.984572
10.900000;-1.821182
11.000000;-1.804928
11.100000;0.858675
11.200000;-2.023070
11.300000;0.673635
11.400000;-1.877189
11.500000;-1.711964
11.600000;1.335042
11.700000;-0.389171
11.800000;-2.095401
11.900000;1.165710
12.000000;-0.184183
12.100000;0.276476
12.200000;-2.717151
12.300000;-2.270439
12.400000;-3.160162
12.500000;-0.678914
12.600000;1.278429
12.700000;-1.194181
12.800000;-1.253751
12.900000;-2.098748
13.000000;-2.413197
13.100000;-2.602587
13.200000;0.588219
13.300000;-3.307035
13.400000;1.163924
13.500000;-2.993363
13.600000;0.136121
13.700000;-3.539082
13.800000;-3.268847
13.900000;0.538191
14.000000;-3.001859
14.100000;-1.020922
14.200000;-3.423123
14.300000;-2.285402
14.400000;-3.208532
14.500000;-1.041303
14.600000;-1.169042
14.700000;-1.028103
14.800000;-2.729335
14.900000;-2.549066
15.000000;-2.063442
15.100000;-0.610518
15.200000;0.243242
15.300000;-2.647858
15.400000;-3.657642
15.500000;-1.856127
15.600000;-3.624097
15.700000;-2.649162
15.800000;-3.913405
15.900000;-2.337842
16.000000;-1.581632
16.100000;-0.483682
16.200000;-0.257216
16.300000;-3.513221
16.400000;-0.054882
16.500000;-2.660211
16.600000;-2.654545
16.700000;-3.550748
16.800000;-1.361172
16.900000;-2.200142
17.000000;-0.587370
17.100000;-3.113608
17.200000;-0.187273
17.300000;-2.264869
17.400000;-2.369750
17.500000;-0.081498
17.600000;-0.707484
17.700000;-0.132366
17.800000;-0.237852
17.900000;-0.355041
18.000000;-1.048044
18.100000;-1.968314
18.200000;-4.502349
18.300000;-4.701451
18.400000;-1.280365
18.500000;-1.076197
18.600000;-1.952700
18.700000;-0.464146
18.800000;-4.252099
18.900000;-1.799852
19.000000;-3.654377
19.100000;-4.673093
19.200000;-2.541647
19.300000;-3.191025
19.400000;-2.481668
19.500000;-3.656696
19.600000;-2.848268
19.700000;-4.543538
19.800000;-5.180237
19.900000;-0.870132
20.000000;-0.806500
20.100000;-2.134752
20.200000;-3.055197
20.300000;-4.119086
20.400000;-2.940190
20.500000;-1.804046
20.600000;-4.332023
20.700000;-4.471905
20.800000;-2.247964
20.900000;-1.737130
21.000000;-4.239157
21.100000;-1.117245
21.200000;-3.338552
21.300000;-1.614040
21.400000;-4.712765
21.500000;-5.238361
21.600000;-3.710949
21.700000;-3.317736
21.800000;-2.325639
21.900000;-4.439239
22.000000;-4.100919
22.100000;-1.489308
22.200000;-3.793815
22.300000;-0.971847
22.400000;-4.391966
22.500000;-4.154816
22.600000;-3.216022
22.700000;-5.577818
22.800000;-3.215415
22.900000;-1.637891
23.000000;-1.652664
23.100000;-3.771975
23.200000;-4.640821
23.300000;-5.611266
23.400000;-1.352580
23.500000;-4.859150
23.600000;-1.884504
23.700000;-3.029470
23.800000;-1.487400
23.900000;-4.689795
24.000000;-4.540537
24.100000;-1.423990
24.200000;-4.454870
24.300000;-1.124003
24.400000;-4.065113
24.500000;-1.031256
24.600000;-2.864091
24.700000;-1.987537
24.800000;-4.121748
24.900000;-1.862881
25.000000;-1.217163
25.100000;-2.967613
25.200000;-4.321359
25.300000;-3.316633
25.400000;-1.853319
25.500000;-5.010172
25.600000;-1.067815
25.700000;-4.265693
25.800000;-3.123149
25.900000;-4.144495
26.000000;-4.846116
26.100000;-3.552811
26.200000;-1.412129
26.300000;-1.275036
26.400000;-4.566917
26.500000;-1.655029
26.600000;-2.334188
26.700000;-3.744444
26.800000;-5.307688
26.900000;-4.373720
27.000000;-5.367638
27.100000;-2.785774
27.200000;-1.167356
27.300000;-4.743716
27.400000;-3.207339
27.500000;-1.745984
27.600000;-3.977824
27.700000;-4.344422
27.800000;-1.758545
27.900000;-3.176847
-8.000000;-5.545014
-7.900000;-4.529673
-7.800000;-0.340891
-7.700000;-6.639295
-7.600000;-5.487845
-7.500000;-1.687867
-7.400000;-2.909486
-7.300000;-2.874389
-7.200000;-5.425531
-7.100000;-4.882095
-7.000000;-2.793983
-6.900000;0.429071
-6.800000;-5.830115
-6.700000;-4.043774
-6.600000;-4.073018
-6.500000;-0.201530
-6.400000;0.814306
-6.300000;-2.906159
-6.200000;-1.060964
-6.100000;0.627755
-6.000000;-3.897463
-5.900000;0.463689
-5.800000;-1.445312
-5.700000;1.132948
-5.600000;-4.290646
-5.500000;-2.415029
-5.400000;-4.745817
-5.300000;1.778663
-5.200000;-1.385004
-5.100000;-3.453818
-5.000000;-3.963252
-4.900000;-3.586986
-4.800000;0.216042
-4.700000;0.563414
-4.600000;-1.142040
-4.500000;-3.078425
-4.400000;-0.326904
-4.300000;-0.378654
-4.200000;-3.583728
-4.100000;-1.622000
-4.000000;1.880863
-3.900000;1.793184
-3.800000;-3.617222
-3.700000;1.429685
-3.600000;-0.175857
-3.500000;-0.981514
-3.400000;0.843108
-3.300000;3.011341
-3.200000;-1.195067
-3.100000;2.394107
-3.000000;-2.761101
-2.900000;1.427574
-2.800000;2.091265
-2.700000;-1.596335
-2.600000;-0.541409
-2.500000;-1.612412
-2.400000;0.947607
-2.300000;-3.025222
-2.200000;-1.066647
-2.100000;-1.289171
-2.000000;1.759533
-1.900000;-2.189061
-1.800000;-0.356250
-1.700000;3.151934
-1.600000;0.062114
-1.500000;2.096261
-1.400000;-2.163692
-1.300000;3.116528
-1.200000;2.721848
-1.100000;1.416458
-1.000000;2.986455
-0.900000;3.956466
-0.800000;-1.693823
-0.700000;3.578262
-0.600000;1.125354
-0.500000;0.043813
-0.400000;0.802540
-0.300000;3.942139
-0.200000;3.072958
-0.100000;-1.072636
-0.000000;-1.679409
0.100000;3.909483
0.200000;4.388175
0.300000;-0.426234
0.400000;2.226666
0.500000;1.325634
0.600000;0.959313
0.700000;-1.012744
0.800000;-0.681274
0.900000;2.773888
1.000000;-0.885924
1.100000;2.387810
1.200000;0.152964
1.300000;3.043319
1.400000;1.928126
1.500000;1.606965
1.600000;3.479926
1.700000;4.454587
1.800000;-0.945166
1.900000;-0.566158
2.000000;1.938434
2.100000;4.223011
2.200000;0.886120
2.300000;2.310850
2.400000;3.689768
2.500000;0.627074
2.600000;-0.814662
2.700000;-1.960655
2.800000;-1.447482
2.900000;3.433141
3.000000;0.507976
3.100000;-0.990031
3.200000;2.420154
3.300000;-2.196487
3.400000;-0.255506
3.500000;-1.079342
3.600000;0.308847
3.700000;-0.214902
3.800000;2.981917
3.900000;1.987284
4.000000;1.292201
4.100000;-0.560186
4.200000;-1.413136
4.300000;4.287660
4.400000;-1.167480
4.500000;2.735464
4.600000;1.962509
4.700000;1.109114
4.800000;0.614905
4.900000;1.467209
5.000000;3.825491
5.100000;-1.006935
5.200000;3.930890
5.300000;-1.275148
5.400000;3.086142
5.500000;-2.412922
5.600000;0.942538
5.700000;-1.239961
5.800000;1.496404
5.900000;2.425548
6.000000;-2.214184
6.100000;2.540081
6.200000;-1.845334
6.300000;-0.635281
6.400000;0.443756
6.500000;1.801486
6.600000;3.725254
6.700000;3.595934
6.800000;0.635364
6.900000;1.036391
7.000000;1.842648
7.100000;-0.046950
7.200000;-2.374626
7.300000;1.558957
7.400000;3.626553
7.500000;-0.384347
7.600000;2.862912
7.700000;-2.393577
7.800000;2.533714
7.900000;-2.710769
8.000000;3.703796
8.100000;-2.669158
8.200000;0.915992
8.300000;2.516689
8.400000;3.161633
8.500000;3.532689
8.600000;2.641451
8.700000;-1.057408
8.800000;0.667051
8.900000;1.076364
9.000000;-2.033701
9.100000;0.112243
9.200000;2.192332
9.300000;-0.889766
9.400000;3.520341
9.500000;-3.257764
9.600000;-0.179590
9.700000;3.490247
9.800000;0.787105
9.900000;-1.652684
10.000000;-1.097411
10.100000;1.176232
10.200000;1.822182
10.300000;0.650418
10.400000;0.358559
10.500000;0.833910
10.600000;-1.840705
10.700000;1.338452
10.800000;-3.574807
10.900000;-2.566788
11.000000;2.903482
11.100000;-0.544057
11.200000;-0.742716
11.300000;1.284909
11.400000;-1.095697
11.500000;-2.948165
11.600000;-1.776169
11.700000;-0.297354
11.800000;2.639276
11.900000;-2.388219
12.000000;2.527648
12.100000;1.316352
12.200000;-0.981168
12.300000;-2.681015
12.400000;-2.096006
12.500000;0.995619
12.600000;-4.251144
12.700000;-0.708865
12.800000;-3.374375
12.900000;1.367997
13.000000;-2.844548
13.100000;0.639244
13.200000;-4.142925
13.300000;1.037288
13.400000;0.488864
13.500000;1.486161
13.600000;1.560157
13.700000;-1.179239
13.800000;-3.320446
13.900000;-0.031703
14.000000;0.655630
14.100000;0.631863
14.200000;0.319224
14.300000;-3.276415
14.400000;-0.007394
14.500000;-3.963657
14.600000;-2.716865
14.700000;-1.558070
14.800000;-4.132234
14.900000;0.004817
15.000000;-1.102611
15.100000;1.721412
15.200000;0.370569
15.300000;-0.026295
15.400000;-5.114131
15.500000;-2.265758
15.600000;-5.291378
15.700000;-3.990952
15.800000;1.506361
15.900000;-2.939049
16.000000;-3.110977
16.100000;-1.355898
16.200000;-3.696063
16.300000;-4.500449
16.400000;-1.303076
16.500000;-4.168280
16.600000;-3.228050
16.700000;0.698392
16.800000;-3.178226
16.900000;-0.583600
17.000000;0.917095
17.100000;-4.902817
17.200000;0.234567
17.300000;-3.411515
17.400000;0.274758
17.500000;-4.109873
17.600000;0.516173
17.700000;-1.065609
17.800000;-5.685562
17.900000;-2.451614
18.000000;-4.222798
18.100000;0.941820
18.200000;-0.587656
18.300000;-4.143947
18.400000;-3.905935
18.500000;-5.842173
18.600000;0.649321
18.700000;-3.575422
18.800000;-0.986198
18.900000;0.630187
19.000000;-2.382967
19.100000;-2.744929
19.200000;-2.348046
19.300000;-1.211108
19.400000;-2.816063
19.500000;-1.883850
19.600000;-3.776842
19.700000;-5.455258
19.800000;-6.215148
19.900000;-3.703003
20.000000;-3.496663
20.100000;-3.904177
20.200000;0.253979
20.300000;-6.318965
20.400000;-2.274705
20.500000;-2.259686
20.600000;-6.478941
20.700000;-1.934897
20.800000;-2.243818
20.900000;-1.104580
21.000000;-3.366111
21.100000;-0.777717
21.200000;-1.904244
21.300000;-0.482645
21.400000;-3.442279
21.500000;-6.626489
21.600000;-5.731481
21.700000;-2.793867
21.800000;-1.966856
21.900000;-3.506170
22.000000;-4.439254
22.100000;-1.538395
22.200000;-2.551176
22.300000;-1.766338
22.400000;-2.224881
22.500000;-4.166529
22.600000;-5.795944
22.700000;-0.816293
22.800000;-1.258921
22.900000;-0.921824
23.000000;-3.601621
23.100000;-6.245939
23.200000;-3.271786
23.300000;-4.100562
23.400000;-5.108450
23.500000;-3.926104
23.600000;-0.337083
23.700000;-3.593233
23.800000;-2.173007
23.900000;-1.952457
24.000000;-0.854762
24.100000;0.077722
24.200000;-4.394611
24.300000;0.026046
24.400000;-1.296738
24.500000;-2.245248
24.600000;-2.967634
24.700000;-0.529742
24.800000;-1.493438
24.900000;-2.953652
25.000000;-2.054677
25.100000;-0.507715
25.200000;-6.111833
25.300000;-0.565165
25.400000;-0.950798
25.500000;-6.733402
25.600000;-3.503818
25.700000;-5.580481
25.800000;-0.040385
25.900000;-3.999675
26.000000;-4.288357
26.100000;-0.855996
26.200000;-3.436021
26.300000;-5.555703
26.400000;-5.871673
26.500000;-3.829634
26.600000;-0.232567
26.700000;-2.187904
26.800000;-2.606781
26.900000;0.370503
27.000000;-3.509936
27.100000;-0.546098
27.200000;-2.447032
27.300000;-2.693683
27.400000;-5.574447
27.500000;-4.294874
27.600000;0.242136
27.700000;-5.034465
27.800000;-2.441361
27.900000;-3.003142
-8.000000;-5.326776
-7.900000;-0.396116
-7.800000;-0.882632
-7.700000;-3.073673
-7.600000;-0.983650
-7.500000;-4.810084
-7.400000;-2.421824
-7.300000;-3.387835
-7.200000;0.473614
-7.100000;-3.730384
-7.000000;-0.478051
-6.900000;-2.896331
-6.800000;-0.959232
-6.700000;-3.224488
-6.600000;-4.747295
-6.500000;-0.132289
-6.400000;-4.719740
-6.300000;-1.905021
-6.200000;1.399475
-6.100000;0.325363
-6.000000;-1.175568
-5.900000;0.441845
-5.800000;-2.219988
-5.700000;-3.227860
-5.600000;-2.824851
-5.500000;-4.577381
-5.400000;-4.839306
-5.300000;-2.325220
-5.200000;-2.844935
-5.100000;-3.994119
-5.000000;-2.380219
-4.900000;-2.691862
-4.800000;-2.399123
-4.700000;1.594744
-4.600000;1.818844
-4.500000;-4.350276
-4.400000;1.449081
-4.300000;-3.081266
-4.200000;2.609815
-4.100000;-2.871716
-4.000000;-0.550099
-3.900000;-2.397175
-3.800000;-1.147206
-3.700000;2.226740
-3.600000;-2.044788
-3.500000;-1.462241
-3.400000;-0.907612
-3.300000;-3.531285
-3.200000;0.361449
-3.100000;0.767235
-3.000000;-0.561995
-2.900000;1.371777
-2.800000;-2.151381
-2.700000;1.323886
-2.600000;-3.183778
-2.500000;-0.070571
-2.400000;-2.358266
-2.300000;1.087441
-2.200000;0.110935
-2.100000;0.287799
-2.000000;2.531100
-1.900000;-1.695174
-1.800000;-2.420268
-1.700000;-0.488132
-1.600000;-0.576930
-1.500000;0.303380
-1.400000;3.332522
-1.300000;-2.110005
-1.200000;-0.346969
-1.100000;0.744777
-1.000000;-2.218851
-0.900000;2.704403
-0.800000;-0.322463
-0.700000;1.708638
-0.600000;-0.783640
-0.500000;-1.600808
-0.400000;2.372663
-0.300000;-2.238768
-0.200000;0.041155
-0.100000;3.606344
-0.000000;-1.099185
0.100000;2.156063
0.200000;1.287201
0.300000;1.344116
0.400000;2.168386
0.500000;-0.570447
0.600000;3.663657
0.700000;-1.518905
0.800000;2.881796
0.900000;3.496439
1.000000;2.535401
1.100000;1.863108
1.200000;2.519613
1.300000;-2.084103
1.400000;3.100315
1.500000;-2.270905
1.600000;-1.426371
1.700000;-2.309170
1.800000;0.632938
1.900000;0.995933
2.000000;0.171878
2.100000;-0.220858
2.200000;3.784455
2.300000;2.471146
2.400000;1.481792
2.500000;4.037245
2.600000;-1.823368
2.700000;-1.343705
2.800000;-1.498204
2.900000;3.582438
3.000000;1.699998
3.100000;2.132782
3.200000;4.384840
3.300000;1.152222
3.400000;0.824181
3.500000;1.375701
3.600000;2.497498
3.700000;0.354990
3.800000;4.451016
3.900000;0.820270
4.000000;4.603434
4.100000;1.347978
4.200000;1.988649
4.300000;-0.490722
4.400000;4.270172
4.500000;4.244723
4.600000;0.597554
4.700000;2.878906
4.800000;0.833296
4.900000;-1.554266
5.000000;2.157022
5.100000;-0.005822
5.200000;-1.387673
5.300000;0.102429
5.400000;1.823330
5.500000;-2.175807
5.600000;3.557699
5.700000;4.265851
5.800000;-2.501532
5.900000;0.951208
6.000000;-2.081580
6.100000;-1.061956
6.200000;3.500953
6.300000;1.036559
6.400000;4.055127
6.500000;2.035397
6.600000;3.827911
6.700000;-2.179720
6.800000;3.183452
6.900000;-2.010337
7.000000;-0.979730
7.100000;-0.389780
7.200000;0.017718
7.300000;-0.446232
7.400000;3.790559
7.500000;-2.679659
7.600000;-2.404826
7.700000;3.945924
7.800000;-2.154527
7.900000;0.146810
8.000000;-2.403866
8.100000;-0.443010
8.200000;2.133000
8.300000;2.924374
8.400000;2.235516
8.500000;-1.137612
8.600000;-0.933406
8.700000;2.684431
8.800000;-2.113535
8.900000;1.721336
9.000000;1.326498
9.100000;2.140130
9.200000;-2.393124
9.300000;3.712538
9.400000;3.611008
9.500000;0.352705
9.600000;-0.725199
9.700000;1.346865
9.800000;-0.391892
9.900000;2.087182
10.000000;-1.101119
10.100000;0.314022
10.200000;-1.119433
10.300000;-1.855504
10.400000;-1.544907
10.500000;1.961521
10.600000;0.105243
10.700000;3.260953
10.800000;-1.288742
10.900000;-0.229233
11.000000;2.580002
11.100000;2.794896
11.200000;-3.664067
11.300000;-3.913586
11.400000;-0.090692
11.500000;-2.425676
11.600000;-3.251574
11.700000;0.171580
11.800000;2.302202
11.900000;2.358117
12.000000;2.451875
12.100000;-0.197091
12.200000;1.764038
12.300000;-0.632540
12.400000;-0.598550
12.500000;-4.314122
